system:index,date,dates_found,district,districts_found,elevation_m,event_id,extraction_confidence,landslide_type,location,manual_review_reason,manually_verified,ocr_used,slope_deg,source_excerpt,source_page,source_pdf,state,﻿review_id,.geo
00000000000000000082_0,,,Aizawl,Aizawl,778.722,GSI-8772E0CC745A,0.7,rockfall,Seling village on NH 54,missing_event_date,false,false,29.674873,Slide number: MZ/AIZ/84A14/2015/82 | State: Mizoram | District: Aizawl | Location: Seling village on NH 54 | Latitude: 23.727472 | Longitude: 92.85265 | Material: Rock | Movement: Fall | History: NA,560,landslide_report.pdf,Mizoram,GSI-REVIEW-001447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.85267672608998,23.72754511592282]}"
000000000000000000ac_0,,,Aizawl,Aizawl,804.8188,GSI-6757484AA695,0.7,rockfall,~700 m N of Sesawng,missing_event_date,false,false,33.32262,Slide number: MIZ/AIZ/84A13/2016/46 | State: Mizoram | District: Aizawl | Location: ~700 m N of Sesawng | Latitude: 23.760222 | Longitude: 92.848167 | Material: Rock | Movement: Fall | History: NA,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84809531814098,23.760153960736357]}"
000000000000000000cf_0,,,Aizawl,Aizawl,432.85947,GSI-4B23ACDFE581,0.7,rockfall,~ 10-15 m from previous location,missing_event_date,false,false,38.290867,Slide number: MIZ/AIZ/84A13/2016/38 | State: Mizoram | District: Aizawl | Location: ~ 10-15 m from previous location | Latitude: 23.822086 | Longitude: 92.826497 | Material: Rock | Movement: Fall | History: 2016,564,landslide_report.pdf,Mizoram,GSI-REVIEW-001582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.82653575132211,23.822137715340606]}"
000000000000000000d2_0,,,Aizawl,Aizawl,458.79117,GSI-D40584A75846,0.7,rockfall,~200 m from previous location,missing_event_date,false,false,8.105251,Slide number: MIZ/AIZ/84A13/2016/39 | State: Mizoram | District: Aizawl | Location: ~200 m from previous location | Latitude: 23.824586 | Longitude: 92.825019 | Material: Rock | Movement: Fall | History: 2016,564,landslide_report.pdf,Mizoram,GSI-REVIEW-001585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.82491878381069,23.824563166607728]}"
000000000000000000db_0,,,Aizawl,Aizawl,1841.9666,GSI-26A05E636EB9,0.7,rockfall,"near Vanzao, ~400m from previous location",missing_event_date,false,false,14.516918,"Slide number: MIZ/AIZ/84A13/2016/5 | State: Mizoram | District: Aizawl | Location: near Vanzao, ~400m from previous location | Latitude: 23.844165 | Longitude: 92.930006 | Material: Rock | Movement: Fall | History: 2016",565,landslide_report.pdf,Mizoram,GSI-REVIEW-001602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.93002167205267,23.844236271329944]}"
000000000000000000e7_0,,,Aizawl,Aizawl,1241.2965,GSI-38DD0339C434,0.7,rockfall,Near View point on Siphir- Serkhan road,missing_event_date,false,false,19.69265,Slide number: MIZ/AIZ/84A09/2016/52 | State: Mizoram | District: Aizawl | Location: Near View point on Siphir- Serkhan road | Latitude: 23.852722 | Longitude: 92.743306 | Material: Rock | Movement: Fall | History: 2016,565,landslide_report.pdf,Mizoram,GSI-REVIEW-001619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74326192448423,23.852590603472255]}"
000000000000000000f1_0,,,Aizawl,Aizawl,1244.4644,GSI-2E51C4BF0D2D,0.7,rockfall,"~1km from Lungdai, on Silchar Road (Siphir-Serkhan section)",missing_event_date,false,false,39.08351,"Slide number: MIZ/AIZ/84A09/2016/53 | State: Mizoram | District: Aizawl | Location: ~1km from Lungdai, on Silchar Road (Siphir-Serkhan section) | Latitude: 23.868917 | Longitude: 92.735472 | Material: Rock | Movement: Fall | History: 2016",566,landslide_report.pdf,Mizoram,GSI-REVIEW-001642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73544658151239,23.869029773171643]}"
000000000000000000f8_0,,,Aizawl,Aizawl,618.68787,GSI-5691933FAE56,0.7,rockfall,Near Lengpui-NH 54 junction,missing_event_date,false,false,25.233227,Slide number: MIZ/AIZ/84A09/2016/92 | State: Mizoram | District: Aizawl | Location: Near Lengpui-NH 54 junction | Latitude: 23.88 | Longitude: 92.69 | Material: Rock | Movement: Fall | History: 2016,566,landslide_report.pdf,Mizoram,GSI-REVIEW-001658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68990199660753,23.880079051166312]}"
00000000000000000131_0,,,Aizawl,Aizawl,291.808,GSI-D4788453BFC7,0.7,rockfall,Near bridge(PHED Kawnpui water supply gate),missing_event_date,false,false,40.03711,Slide number: MIZ/AIZ/84A09/2016/108 | State: Mizoram | District: Aizawl | Location: Near bridge(PHED Kawnpui water supply gate) | Latitude: 23.965889 | Longitude: 92.682278 | Material: Rock | Movement: Fall | History: 2016,569,landslide_report.pdf,Mizoram,GSI-REVIEW-001748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68235614822092,23.965778329271316]}"
00000000000000000150_0,,,Aizawl,Aizawl,1020.9678,GSI-DA174DA826F6,0.7,rockfall,5.8km north of Darlawn,missing_event_date,false,false,42.068512,Slide number: MZ/AIZ/83D16/2016/76 | State: Mizoram | District: Aizawl | Location: 5.8km north of Darlawn | Latitude: 24.025506 | Longitude: 92.915628 | Material: Rock | Movement: Fall | History: 2016,570,landslide_report.pdf,Mizoram,GSI-REVIEW-001803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.91573845903517,24.025606127193676]}"
00000000000000000153_0,,,Aizawl,Aizawl,1029.153,GSI-EE295BCDB321,0.7,rockfall,5km N. Of Darlawn,missing_event_date,false,false,40.121128,Slide number: MZ/AIZ/83D16/2016/74 | State: Mizoram | District: Aizawl | Location: 5km N. Of Darlawn | Latitude: 24.026556 | Longitude: 92.911915 | Material: Rock | Movement: Fall | History: 2016,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.91196553484187,24.02668410553462]}"
0000000000000000015d_0,,,Aizawl,Aizawl,863.08264,GSI-CA745B591256,0.7,rockfall,Turial road,missing_event_date,false,false,42.46101,Slide number: MZ/AIZ/83D16/2016/70 | State: Mizoram | District: Aizawl | Location: Turial road | Latitude: 24.039744 | Longitude: 92.780045 | Material: Rock | Movement: Fall | History: 2016,571,landslide_report.pdf,Mizoram,GSI-REVIEW-001820,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7799131880763,24.03961984562594]}"
000000000000000001a0_0,,,Aizawl,Aizawl,250.72336,GSI-9A16D0A0D9A4,0.7,rockfall,towards Tuival R.,missing_event_date,false,false,43.09477,Slide number: MZ/AIZ/83D16/2016/122 | State: Mizoram | District: Aizawl | Location: towards Tuival R. | Latitude: 24.199114 | Longitude: 92.992916 | Material: Rock | Movement: Fall | History: 2016,573,landslide_report.pdf,Mizoram,GSI-REVIEW-001917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.99281391041264,24.199160640085566]}"
000000000000000001ec_0,02-10-2023,02-10-2023,Aizawl,Aizawl,793.0229,GSI-44F3FDAF1B26,0.9,debris_slide,"Melriat, Aizawl",,false,false,37.43932,"Slide number: MZ/AZL/84A10/2024/055 | State: Mizoram | District: Aizawl | Location: Melriat, Aizawl | Latitude: 23.64638889 | Longitude: 92.72638889 | Material: Debris | Movement: Slide | History: 02 October 2023",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72628376561437,23.646427245766827]}"
00000000000000000008_0,08-09-2007,08-09-2007,Aizawl,Aizawl,1105.7648,GSI-BE3339520D0D,0.9,debris_slide,Zembawk slide,,false,false,21.86138,Slide number: MIZO/AIZ/84A10/2007/E-1 | State: Mizoram | District: Aizawl | Slide name: Zembawk slide | Latitude: 23.406389 | Longitude: 92.75325 | Material: Debris | Movement: Slide | History: 08.09.2007 at night,542,landslide_report.pdf,Mizoram,GSI-REVIEW-000998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.75323322413796,23.40630757032168]}"
000000000000000000a7_0,08-09-2007,08-09-2007,Aizawl,Aizawl,941.6093,GSI-52A18485175F,0.9,debris_slide,Bawng Venglai slide,possible_duplicate,false,false,31.507668,Slide number: MIZO/AIZ/84A10/2007/E-3 | State: Mizoram | District: Aizawl | Slide name: Bawng Venglai slide | Latitude: 23.751694 | Longitude: 92.731528 | Material: Debris | Movement: Slide | History: 8 September 2007,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73140416273385,23.751799628594046]}"
0000000000000000009a_0,08-09-2007,08-09-2007,Aizawl,Aizawl,811.9264,GSI-27BB88446FF2,0.9,landslide,Ramhlun Vengther slide,possible_duplicate,false,false,32.140755,Slide number: MIZO/AIZ/84A10/2007/E-4 | State: Mizoram | District: Aizawl | Slide name: Ramhlun Vengther slide | Latitude: 23.744167 | Longitude: 92.730472 | Material: Rock | Movement: Slide | History: 2 September and 8 September 2007,561,landslide_report.pdf,Mizoram,GSI-REVIEW-001479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73059567897815,23.74425378020744]}"
000000000000000001d4_0,28-05-2024,28-05-2024,Aizawl,Aizawl,977.66943,GSI-6CDC6C820018,0.9,debris_flow,"Mission Vengthlang, Aizawl",possible_duplicate,false,false,45.265297,"Slide number: MZ/AZL/84A10/2024/024 | State: Mizoram | District: Aizawl | Location: Mission Vengthlang, Aizawl | Latitude: 23.71446389 | Longitude: 92.71146389 | Material: Debris | Movement: Flow | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7114615634264,23.71433988124626]}"
000000000000000001e4_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1022.10767,GSI-3893C9C47E0B,0.9,debris_flow,"Kulikawn, Aizawl",possible_duplicate,false,false,40.527004,"Slide number: MZ/AZL/84A10/2024/047 | State: Mizoram | District: Aizawl | Location: Kulikawn, Aizawl | Latitude: 23.70666667 | Longitude: 92.71444444 | Material: Debris | Movement: Flow | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71442600386399,23.70679403285966]}"
00000000000000000206_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1127.4921,GSI-F16EDE85F146,0.9,debris_flow,"Thiak, Aizawl",possible_duplicate,false,false,28.792852,"Slide number: MZ/AZL/84A11/2024/094 | State: Mizoram | District: Aizawl | Location: Thiak, Aizawl | Latitude: 23.46805556 | Longitude: 92.71638889 | Material: Debris | Movement: Flow | History: 28 May 2024",579,landslide_report.pdf,Mizoram,GSI-REVIEW-002091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71631246596064,23.46802183034069]}"
0000000000000000020c_0,28-05-2024,28-05-2024,Aizawl,Aizawl,872.74695,GSI-8CA368AE4FCE,0.9,debris_flow,Sateek,possible_duplicate,false,false,29.669523,Slide number: MZ/AZL/84A10/2024/101 | State: Mizoram | District: Aizawl | Location: Sateek | Latitude: 23.54166667 | Longitude: 92.70194444 | Material: Debris | Movement: Flow | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70202925294313,23.54159385211008]}"
0000000000000000020e_0,28-05-2024,28-05-2024,Aizawl,Aizawl,986.65106,GSI-45467D8A0A00,0.9,debris_flow,Phulpui,possible_duplicate,false,false,23.256268,Slide number: MZ/AZL/84A10/2024/103 | State: Mizoram | District: Aizawl | Location: Phulpui | Latitude: 23.52944444 | Longitude: 92.72944444 | Material: Debris | Movement: Flow | History: 28 May 2024,579,landslide_report.pdf,Mizoram,GSI-REVIEW-002099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7295177006372,23.529466595774466]}"
000000000000000001c0_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1033.5159,GSI-B0B086D2F21C,0.9,debris_slide,"Luangmual, Aizawl",possible_duplicate,false,false,24.56905,"Slide number: MZ/AZL/84A10/2024/001 | State: Mizoram | District: Aizawl | Location: Luangmual, Aizawl | Latitude: 23.73888889 | Longitude: 92.69638889 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69636986665319,23.738863888502724]}"
000000000000000001c2_0,28-05-2024,28-05-2024,Aizawl,Aizawl,918.5583,GSI-DF59AE38E0BB,0.9,debris_slide,"Luangmual, Aizawl",possible_duplicate,false,false,31.945171,"Slide number: MZ/AZL/84A10/2024/004 | State: Mizoram | District: Aizawl | Location: Luangmual, Aizawl | Latitude: 23.74066667 | Longitude: 92.69336111 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69340542621559,23.740750350599377]}"
000000000000000001c3_0,28-05-2024,28-05-2024,Aizawl,Aizawl,991.9926,GSI-50DB02C46C23,0.9,debris_slide,"Mizoram Law College, Luangmual, Aizawl",possible_duplicate,false,false,39.950672,"Slide number: MZ/AZL/84A10/2024/005 | State: Mizoram | District: Aizawl | Location: Mizoram Law College, Luangmual, Aizawl | Latitude: 23.7385748 | Longitude: 92.6941941 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.6942139099713,23.738594393917488]}"
000000000000000001c4_0,28-05-2024,28-05-2024,Aizawl,Aizawl,963.6835,GSI-C363AD36D42F,0.9,debris_slide,"R Romawia (L) Chawlhhmun, Aizawl",possible_duplicate,false,false,30.366638,"Slide number: MZ/AZL/84A10/2024/006 | State: Mizoram | District: Aizawl | Location: R Romawia (L) Chawlhhmun, Aizawl | Latitude: 23.74472222 | Longitude: 92.69277778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69286643704513,23.744792769377913]}"
000000000000000001c5_0,28-05-2024,28-05-2024,Aizawl,Aizawl,942.4092,GSI-69E284AA9B25,0.9,debris_slide,"Luangmual, Aizawl",possible_duplicate,false,false,32.97195,"Slide number: MZ/AZL/84A10/2024/007 | State: Mizoram | District: Aizawl | Location: Luangmual, Aizawl | Latitude: 23.74116667 | Longitude: 92.69455556 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69448340455654,23.741289339769846]}"
000000000000000001c6_0,28-05-2024,28-05-2024,Aizawl,Aizawl,978.6163,GSI-FAFDADCD5B41,0.9,debris_slide,"Luangmual - Ainawn road, Aizawl",possible_duplicate,false,false,32.732292,"Slide number: MZ/AZL/84A10/2024/008 | State: Mizoram | District: Aizawl | Location: Luangmual - Ainawn road, Aizawl | Latitude: 23.7375 | Longitude: 92.69444444 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69448340455654,23.737516415576547]}"
000000000000000001ca_0,28-05-2024,28-05-2024,Aizawl,Aizawl,895.03955,GSI-673E0E40285F,0.9,debris_slide,"Zonuam, Aizawl",possible_duplicate,false,false,39.69148,"Slide number: MZ/AZL/84A10/2024/014 | State: Mizoram | District: Aizawl | Location: Zonuam, Aizawl | Latitude: 23.73305556 | Longitude: 92.69944444 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69933430709078,23.732935007627535]}"
000000000000000001cb_0,28-05-2024,28-05-2024,Aizawl,Aizawl,619.3022,GSI-E26678D1122F,0.9,debris_slide,"Zonuam, Aizawl",possible_duplicate,false,false,25.39768,"Slide number: MZ/AZL/84A10/2024/015 | State: Mizoram | District: Aizawl | Location: Zonuam, Aizawl | Latitude: 23.74972222 | Longitude: 92.69833333 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69825632874984,23.74964367191216]}"
000000000000000001cc_0,28-05-2024,28-05-2024,Aizawl,Aizawl,870.78674,GSI-B43A083BB04A,0.9,debris_slide,"Chawnpui, Aizawl",possible_duplicate,false,false,23.057755,"Slide number: MZ/AZL/84A10/2024/016 | State: Mizoram | District: Aizawl | Location: Chawnpui, Aizawl | Latitude: 23.73111111 | Longitude: 92.70222222 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70229874752837,23.731048545530886]}"
000000000000000001cd_0,28-05-2024,28-05-2024,Aizawl,Aizawl,870.07874,GSI-1CCF831003C3,0.9,debris_slide,"Chawnpui, Aizawl",possible_duplicate,false,false,6.1937475,"Slide number: MZ/AZL/84A10/2024/017 | State: Mizoram | District: Aizawl | Location: Chawnpui, Aizawl | Latitude: 23.73111111 | Longitude: 92.70388889 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70391571503978,23.731048545530886]}"
000000000000000001ce_0,28-05-2024,28-05-2024,Aizawl,Aizawl,939.668,GSI-9184F0C3FFDF,0.9,debris_slide,"Chawnpui, Aizawl",possible_duplicate,false,false,13.067658,"Slide number: MZ/AZL/84A10/2024/018 | State: Mizoram | District: Aizawl | Location: Chawnpui, Aizawl | Latitude: 23.73333333 | Longitude: 92.70527778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70526318796597,23.73320450221277]}"
000000000000000001d0_0,28-05-2024,28-05-2024,Aizawl,Aizawl,998.9243,GSI-817F267FD426,0.9,debris_slide,"Zonuam, Aizawl",possible_duplicate,false,false,19.043037,"Slide number: MZ/AZL/84A10/2024/020 | State: Mizoram | District: Aizawl | Location: Zonuam, Aizawl | Latitude: 23.73583333 | Longitude: 92.69777778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69771733957937,23.73589944806513]}"
000000000000000001d1_0,28-05-2024,28-05-2024,Aizawl,Aizawl,871.5911,GSI-4B8019CF5E8C,0.9,debris_slide,"Kanaan Cemetery, Aizawl",possible_duplicate,false,false,26.222622,"Slide number: MZ/AZL/84A10/2024/021 | State: Mizoram | District: Aizawl | Location: Kanaan Cemetery, Aizawl | Latitude: 23.73132778 | Longitude: 92.70821944 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70822762840356,23.731318040116122]}"
000000000000000001d2_0,28-05-2024,28-05-2024,Aizawl,Aizawl,995.7129,GSI-BD427A4EBD27,0.9,debris_slide,"MINECO, Aizawl",possible_duplicate,false,false,30.360292,"Slide number: MZ/AZL/84A10/2024/022 | State: Mizoram | District: Aizawl | Location: MINECO, Aizawl | Latitude: 23.72428333 | Longitude: 92.70737778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70741914464786,23.72431118089999]}"
000000000000000001d3_0,28-05-2024,28-05-2024,Aizawl,Aizawl,961.9148,GSI-E85886CA1F19,0.9,debris_slide,"Bungkawn, Aizawl",possible_duplicate,false,false,36.482353,"Slide number: MZ/AZL/84A10/2024/023 | State: Mizoram | District: Aizawl | Location: Bungkawn, Aizawl | Latitude: 23.72276944 | Longitude: 92.70665 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70661066089215,23.722694213388575]}"
000000000000000001d5_0,28-05-2024,28-05-2024,Aizawl,Aizawl,870.8703,GSI-0E0D4DA68E76,0.9,debris_slide,"MSVT to Reiek Road, Aizawl",possible_duplicate,false,false,30.396166,"Slide number: MZ/AZL/84A10/2024/025 | State: Mizoram | District: Aizawl | Location: MSVT to Reiek Road, Aizawl | Latitude: 23.71581111 | Longitude: 92.70935 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70930560674451,23.71568735417244]}"
000000000000000001d8_0,28-05-2024,28-05-2024,Aizawl,Aizawl,900.2009,GSI-941735FB04D2,0.9,debris_slide,"Nursery Veng, Aizawl",possible_duplicate,false,false,30.47099,"Slide number: MZ/AZL/84A10/2024/030 | State: Mizoram | District: Aizawl | Location: Nursery Veng, Aizawl | Latitude: 23.71721667 | Longitude: 92.70777778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7076886392331,23.717304321683855]}"
000000000000000001d9_0,28-05-2024,28-05-2024,Aizawl,Aizawl,989.91406,GSI-A39BA6331578,0.9,debris_slide,"Mission Vengthlang, Aizawl",possible_duplicate,false,false,26.360243,"Slide number: MZ/AZL/84A10/2024/032 | State: Mizoram | District: Aizawl | Location: Mission Vengthlang, Aizawl | Latitude: 23.71305556 | Longitude: 92.70895833 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.70903611215927,23.712992408320083]}"
000000000000000001da_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1008.74646,GSI-26112817FB39,0.9,debris_slide,"Model Veng, Aizawl",possible_duplicate,false,false,20.176754,"Slide number: MZ/AZL/84A10/2024/033 | State: Mizoram | District: Aizawl | Location: Model Veng, Aizawl | Latitude: 23.71523056 | Longitude: 92.71529167 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7152344876197,23.71514836500197]}"
000000000000000001dd_0,28-05-2024,28-05-2024,Aizawl,Aizawl,962.7834,GSI-C4DAD3982A39,0.9,debris_slide,"Mission Veng, Aizawl",possible_duplicate,false,false,28.398184,"Slide number: MZ/AZL/84A10/2024/037 | State: Mizoram | District: Aizawl | Location: Mission Veng, Aizawl | Latitude: 23.71638889 | Longitude: 92.72111111 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002050,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72116336849489,23.71649583792815]}"
000000000000000001de_0,28-05-2024,28-05-2024,Aizawl,Aizawl,837.0311,GSI-A394678034F0,0.9,debris_slide,"Salem Veng, Aizawl",possible_duplicate,false,false,26.43432,"Slide number: MZ/AZL/84A10/2024/038 | State: Mizoram | District: Aizawl | Location: Salem Veng, Aizawl | Latitude: 23.71444444 | Longitude: 92.72861111 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72870921688148,23.71433988124626]}"
000000000000000001e0_0,28-05-2024,28-05-2024,Aizawl,Aizawl,874.3225,GSI-77C496930F68,0.9,debris_slide,"Salem Veng cemetery, Aizawl",possible_duplicate,false,false,16.965242,"Slide number: MZ/AZL/84A10/2024/041 | State: Mizoram | District: Aizawl | Location: Salem Veng cemetery, Aizawl | Latitude: 23.71571389 | Longitude: 92.72659722 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72655326019961,23.71568735417244]}"
000000000000000001e1_0,28-05-2024,28-05-2024,Aizawl,Aizawl,966.4041,GSI-6B224ED08FCF,0.9,debris_slide,"Venghnuai, Aizawl",possible_duplicate,false,false,34.421223,"Slide number: MZ/AZL/84A10/2024/042 | State: Mizoram | District: Aizawl | Location: Venghnuai, Aizawl | Latitude: 23.7104 | Longitude: 92.72237778 | Material: Debris | Movement: Slide | History: 28 May 2024",577,landslide_report.pdf,Mizoram,GSI-REVIEW-002054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72251084142107,23.710297462467725]}"
000000000000000001e2_0,28-05-2024,28-05-2024,Aizawl,Aizawl,956.07086,GSI-A63B2D2541D3,0.9,debris_slide,"Kulikawn cemetery, Aizawl",possible_duplicate,false,false,20.743769,"Slide number: MZ/AZL/84A10/2024/045 | State: Mizoram | District: Aizawl | Location: Kulikawn cemetery, Aizawl | Latitude: 23.71 | Longitude: 92.71611111 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7160429713754,23.71002796788249]}"
000000000000000001e5_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1073.0775,GSI-D39B25C0DBFD,0.9,debris_slide,"Tlangnuam, Aizawl",possible_duplicate,false,false,37.23579,"Slide number: MZ/AZL/84A10/2024/048 | State: Mizoram | District: Aizawl | Location: Tlangnuam, Aizawl | Latitude: 23.70527778 | Longitude: 92.71138889 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7114615634264,23.70517706534824]}"
000000000000000001e7_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1035.8177,GSI-89505F7283FA,0.9,debris_slide,"Tlangnuam Vengthar, Aizawl",possible_duplicate,false,false,31.873482,"Slide number: MZ/AZL/84A10/2024/050 | State: Mizoram | District: Aizawl | Location: Tlangnuam Vengthar, Aizawl | Latitude: 23.70027778 | Longitude: 92.71611111 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002060,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7160429713754,23.700326162813997]}"
000000000000000001e8_0,28-05-2024,28-05-2024,Aizawl,Aizawl,1004.57086,GSI-92AFF2064DDE,0.9,debris_slide,"Tlangnuam Vengthar, Aizawl",possible_duplicate,false,false,42.169872,"Slide number: MZ/AZL/84A10/2024/051 | State: Mizoram | District: Aizawl | Location: Tlangnuam Vengthar, Aizawl | Latitude: 23.69972222 | Longitude: 92.71694444 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7168514551311,23.699787173643525]}"
000000000000000001e9_0,28-05-2024,28-05-2024,Aizawl,Aizawl,904.45886,GSI-87CD128A1015,0.9,debris_slide,"Trinity Hospital, Silaimual, Aizawl",possible_duplicate,false,false,35.602955,"Slide number: MZ/AZL/84A10/2024/052 | State: Mizoram | District: Aizawl | Location: Trinity Hospital, Silaimual, Aizawl | Latitude: 23.68027778 | Longitude: 92.72472222 | Material: Debris | Movement: Slide | History: 28 May 2024",578,landslide_report.pdf,Mizoram,GSI-REVIEW-002062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72466679810296,23.680383563506545]}"
